@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://kr.battle.net/sc2/en/profile/2343479/1/,http://us.battle.net/sc2/en/profile/3985949/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://eu.battle.net/sc2/en/profile/2101268/1/,http://kr.battle.net/sc2/en/profile/2344207/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2343882/1/,http://us.battle.net/sc2/en/profile/4167590/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://kr.battle.net/sc2/en/profile/2332264/1/,http://eu.battle.net/sc2/en/profile/884897/1/,http://kr.battle.net/sc2/en/profile/2343607/1/,http://kr.battle.net/sc2/en/profile/2342794/1/,http://kr.battle.net/sc2/en/profile/2343484/1/,http://eu.battle.net/sc2/en/profile/788178/1/,http://kr.battle.net/sc2/en/profile/2343240/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://us.battle.net/sc2/en/profile/3301677/1/,http://kr.battle.net/sc2/en/profile/2341700/1/,http://eu.battle.net/sc2/en/profile/2222468/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://kr.battle.net/sc2/en/profile/2344230/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://kr.battle.net/sc2/en/profile/2344333/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://eu.battle.net/sc2/en/profile/1143713/1/,http://us.battle.net/sc2/en/profile/3426440/1/,http://kr.battle.net/sc2/en/profile/2342766/1/,http://kr.battle.net/sc2/en/profile/2342147/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/2341492/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://kr.battle.net/sc2/en/profile/2344987/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://kr.battle.net/sc2/en/profile/2342269/1/,http://kr.battle.net/sc2/en/profile/1106851/2/,http://eu.battle.net/sc2/en/profile/377576/1/,http://eu.battle.net/sc2/en/profile/3401218/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://us.battle.net/sc2/en/profile/902213/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://eu.battle.net/sc2/en/profile/1058669/1/,http://kr.battle.net/sc2/en/profile/2342343/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey31 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/4167590/1/,460.0,7.0,1.0,367.0,375.0,3.0,9.0,158.0,23.0,3.0,61.0,45.0,3.0,20.0,2.0,20.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.621513944
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,519.0,3.0,2.0,52.0,181.0,1.0,10.0,105.0,1.0,1.0,579.0,8.0,1.0,0.0,3.0,460.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,157.211155378
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,999.0,3.0,3.0,18.0,34.0,2.0,30.0,401.0,90.0,5.0,502.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.684210526
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,638.0,5.0,2.0,43.0,785.0,6.0,39.0,283.0,364.0,6.0,86.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.184372256
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/3985949/1/,432.0,4.0,6.0,65.0,30.0,3.0,23.0,440.0,516.0,1.0,7.0,15.0,1.0,0.0,4.0,43.0,2.0,20.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.611940299
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,791.0,4.0,4.0,37.0,29.0,2.0,36.0,400.0,74.0,5.0,413.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.056603774
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,600.0,3.0,1.0,60.0,740.0,5.0,23.0,260.0,279.0,7.0,80.0,21.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.885106383
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,765.0,1.0,1.0,81.0,596.0,6.0,6.0,204.0,259.0,1.0,56.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,1.0,0.0,0.0,0.0,157.162276975
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342794/1/,810.0,0.0,3.0,12.0,0.0,14.0,16.0,303.0,180.0,5.0,747.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.599659284
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/3985949/1/,536.0,2.0,5.0,420.0,34.0,1.0,24.0,807.0,647.0,2.0,73.0,24.0,2.0,2.0,5.0,19.0,7.0,20.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.417628541
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,538.0,1.0,1.0,37.0,402.0,7.0,18.0,242.0,192.0,2.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,144.311183144
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342794/1/,537.0,0.0,2.0,33.0,0.0,14.0,21.0,238.0,182.0,2.0,501.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.707792208
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4417787/1/,697.0,1.0,8.0,118.0,364.0,3.0,14.0,259.0,77.0,1.0,25.0,27.0,1.0,8.0,1.0,4.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,112.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,135.850340136
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2332264/1/,173.0,6.0,3.0,77.0,193.0,21.0,3.0,529.0,358.0,5.0,50.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.08033241
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2334376/1/,412.0,1.0,5.0,759.0,214.0,28.0,36.0,328.0,107.0,1.0,27.0,8.0,1.0,7.0,1.0,539.0,1.0,72.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.958333333
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4417787/1/,632.0,1.0,7.0,104.0,345.0,5.0,19.0,305.0,94.0,1.0,41.0,19.0,3.0,19.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,134.187582563
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2332264/1/,202.0,5.0,6.0,71.0,172.0,22.0,3.0,453.0,390.0,2.0,41.0,35.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.388824214
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2334376/1/,456.0,3.0,5.0,775.0,284.0,32.0,29.0,266.0,123.0,1.0,12.0,14.0,1.0,21.0,2.0,573.0,1.0,75.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.426076834
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,749.0,1.0,2.0,86.0,575.0,4.0,3.0,260.0,239.0,1.0,55.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,154.028732042
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2332264/1/,221.0,5.0,8.0,124.0,135.0,14.0,3.0,412.0,206.0,3.0,56.0,21.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9513108614
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2332264/1/,121.0,2.0,2.0,5.0,41.0,14.0,2.0,276.0,215.0,3.0,16.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.5423340961
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,396.0,1.0,2.0,155.0,450.0,4.0,6.0,116.0,149.0,1.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,181.776765376
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,248.0,5.0,14.0,59.0,67.0,42.0,3.0,1125.0,827.0,4.0,22.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,209.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.797814208
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,764.0,1.0,1.0,74.0,564.0,5.0,12.0,233.0,103.0,2.0,118.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,5.0,0.0,0.0,0.0,151.780104712
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2332264/1/,204.0,2.0,6.0,168.0,112.0,11.0,3.0,403.0,307.0,3.0,33.0,13.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.807860262
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,235.0,5.0,12.0,44.0,86.0,48.0,2.0,1110.0,842.0,3.0,20.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,191.239515377
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2334376/1/,431.0,4.0,7.0,773.0,393.0,14.0,27.0,308.0,140.0,1.0,36.0,15.0,1.0,38.0,2.0,513.0,1.0,48.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.112567004
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342794/1/,757.0,0.0,5.0,15.0,0.0,12.0,18.0,311.0,186.0,5.0,675.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.422182469
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,273.0,4.0,10.0,27.0,81.0,59.0,3.0,1112.0,810.0,3.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.246696035
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,188.0,1.0,1.0,77.0,380.0,1.0,4.0,334.0,10.0,2.0,44.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,3.0,4.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,101.446153846
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342794/1/,809.0,0.0,2.0,13.0,0.0,12.0,19.0,290.0,249.0,3.0,814.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.622823985
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2334376/1/,451.0,2.0,6.0,689.0,321.0,24.0,35.0,194.0,102.0,1.0,32.0,10.0,1.0,34.0,1.0,520.0,1.0,59.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.554913295
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,829.0,1.0,3.0,59.0,588.0,11.0,4.0,218.0,313.0,0.0,78.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,163.072100313
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2334376/1/,386.0,2.0,6.0,674.0,336.0,21.0,21.0,250.0,119.0,1.0,36.0,14.0,1.0,32.0,2.0,450.0,1.0,53.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.380604797
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,223.0,1.0,1.0,51.0,524.0,2.0,9.0,436.0,16.0,2.0,78.0,12.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,2.0,4.0,0.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,108.6366986
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3010872/1/,250.0,1.0,1.0,159.0,530.0,3.0,5.0,387.0,74.0,1.0,77.0,3.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,1.0,28.0,2.0,2.0,0.0,16.0,1.0,0.0,2.0,0.0,0.0,0.0,117.214285714
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,768.0,1.0,1.0,180.0,703.0,6.0,7.0,207.0,234.0,1.0,82.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,2.0,0.0,0.0,0.0,181.944235117
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2334376/1/,441.0,2.0,7.0,758.0,396.0,21.0,34.0,124.0,127.0,1.0,34.0,20.0,1.0,26.0,2.0,507.0,1.0,76.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.218867925
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,208.0,1.0,1.0,92.0,566.0,3.0,4.0,399.0,34.0,2.0,60.0,10.0,0.0,0.0,1.0,22.0,0.0,0.0,2.0,0.0,1.0,1.0,18.0,2.0,7.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,111.101694915
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,1053.0,1.0,2.0,127.0,621.0,5.0,13.0,198.0,202.0,1.0,47.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,5.0,0.0,0.0,0.0,188.031914894
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2334376/1/,411.0,2.0,5.0,680.0,326.0,19.0,29.0,186.0,157.0,1.0,37.0,17.0,1.0,30.0,2.0,441.0,1.0,52.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.692102928
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,418.0,5.0,1.0,353.0,224.0,12.0,16.0,273.0,100.0,1.0,93.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,37.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.54
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,294.0,20.0,1.0,391.0,299.0,13.0,21.0,193.0,128.0,3.0,199.0,44.0,0.0,0.0,3.0,12.0,1.0,10.0,0.0,0.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.732342007
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,816.0,4.0,5.0,126.0,131.0,8.0,10.0,163.0,219.0,2.0,444.0,24.0,1.0,0.0,1.0,92.0,1.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,142.788104089
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,459.0,5.0,1.0,331.0,261.0,7.0,11.0,254.0,67.0,1.0,51.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,28.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.606060606
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,293.0,17.0,5.0,392.0,321.0,15.0,13.0,92.0,123.0,4.0,101.0,39.0,1.0,1.0,3.0,26.0,4.0,32.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.009646302
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,717.0,6.0,6.0,169.0,109.0,6.0,11.0,65.0,251.0,1.0,407.0,37.0,1.0,0.0,1.0,104.0,1.0,26.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,133.239255933
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,462.0,4.0,1.0,453.0,203.0,14.0,15.0,328.0,91.0,1.0,84.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,49.0,3.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.384279476
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,285.0,16.0,1.0,307.0,254.0,13.0,20.0,114.0,213.0,3.0,88.0,41.0,0.0,0.0,2.0,32.0,1.0,54.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.834692365
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,647.0,2.0,7.0,140.0,111.0,4.0,9.0,211.0,114.0,1.0,332.0,30.0,1.0,0.0,1.0,96.0,1.0,9.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,134.010378058
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,246.0,20.0,1.0,253.0,122.0,12.0,24.0,262.0,185.0,4.0,227.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.763224181
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,754.0,2.0,5.0,93.0,108.0,13.0,26.0,259.0,106.0,1.0,358.0,10.0,0.0,0.0,2.0,72.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,123.708721423
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/1058669/1/,341.0,3.0,5.0,162.0,459.0,11.0,23.0,584.0,143.0,1.0,55.0,28.0,2.0,0.0,0.0,0.0,2.0,84.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,140.992430614
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,272.0,19.0,4.0,302.0,218.0,12.0,12.0,186.0,140.0,5.0,167.0,35.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.135946622
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,681.0,2.0,9.0,153.0,122.0,10.0,17.0,159.0,84.0,1.0,321.0,22.0,1.0,0.0,1.0,105.0,1.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,134.525790349
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,262.0,15.0,3.0,291.0,198.0,26.0,22.0,172.0,260.0,4.0,183.0,34.0,0.0,0.0,1.0,13.0,1.0,51.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.850574713
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,788.0,2.0,5.0,110.0,176.0,9.0,27.0,173.0,150.0,1.0,362.0,23.0,1.0,0.0,1.0,90.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,149.769230769
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2332264/1/,107.0,4.0,2.0,29.0,92.0,17.0,3.0,304.0,276.0,2.0,23.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,115.173913043
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2332264/1/,114.0,4.0,2.0,23.0,62.0,15.0,1.0,313.0,305.0,2.0,39.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.784232365
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/1058669/1/,366.0,9.0,3.0,71.0,720.0,5.0,47.0,648.0,81.0,2.0,15.0,37.0,4.0,0.0,0.0,0.0,4.0,122.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,144.727722772
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344476/1/,791.0,1.0,7.0,194.0,16.0,1.0,7.0,606.0,1.0,5.0,731.0,23.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,179.467061436
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2341700/1/,298.0,3.0,3.0,283.0,312.0,2.0,16.0,211.0,4.0,2.0,198.0,23.0,2.0,4.0,1.0,52.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1107784431
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/1058669/1/,346.0,4.0,6.0,125.0,610.0,14.0,50.0,646.0,143.0,2.0,56.0,48.0,3.0,0.0,0.0,0.0,3.0,73.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.14479638
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/1058669/1/,206.0,3.0,2.0,90.0,509.0,12.0,37.0,552.0,137.0,1.0,64.0,24.0,3.0,0.0,0.0,0.0,3.0,56.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.369597615
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344476/1/,711.0,3.0,9.0,245.0,12.0,3.0,7.0,477.0,0.0,3.0,579.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,150.065789474
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2341700/1/,287.0,3.0,1.0,121.0,267.0,2.0,14.0,202.0,9.0,2.0,160.0,28.0,1.0,2.0,1.0,122.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9273927393
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2332264/1/,154.0,3.0,8.0,102.0,153.0,7.0,2.0,444.0,328.0,3.0,54.0,23.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.428571429
