@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://kr.battle.net/sc2/en/profile/2343479/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://kr.battle.net/sc2/en/profile/2342343/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey31 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342343/1/,221.0,1.0,2.0,45.0,302.0,12.0,19.0,117.0,168.0,1.0,59.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,143.565891473
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,317.0,2.0,6.0,120.0,45.0,2.0,2.0,48.0,97.0,1.0,325.0,12.0,1.0,0.0,1.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.638888889
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342343/1/,251.0,1.0,2.0,28.0,231.0,6.0,10.0,51.0,54.0,4.0,106.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,134.965197216
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,332.0,1.0,4.0,118.0,39.0,2.0,3.0,23.0,135.0,1.0,355.0,14.0,0.0,0.0,1.0,101.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.565217391
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342343/1/,270.0,1.0,3.0,31.0,312.0,5.0,13.0,54.0,71.0,1.0,120.0,6.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,139.343629344
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,527.0,1.0,2.0,9.0,6.0,1.0,17.0,152.0,66.0,4.0,236.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.490272374
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,537.0,1.0,2.0,15.0,13.0,1.0,15.0,179.0,112.0,5.0,180.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.586206897
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,503.0,1.0,1.0,16.0,15.0,1.0,15.0,140.0,113.0,4.0,176.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.58667676
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,506.0,1.0,1.0,9.0,14.0,1.0,5.0,204.0,59.0,4.0,241.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.244541485
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,194.0,5.0,0.0,0.0,234.0,1.0,2.0,25.0,0.0,3.0,517.0,7.0,1.0,0.0,4.0,275.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.392712551
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,180.0,4.0,0.0,0.0,176.0,1.0,3.0,36.0,0.0,1.0,444.0,5.0,1.0,0.0,3.0,243.0,1.0,0.0,1.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.74015748
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,164.0,2.0,0.0,0.0,284.0,3.0,3.0,57.0,1.0,1.0,527.0,4.0,1.0,0.0,3.0,207.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.701492537
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,167.0,4.0,0.0,0.0,217.0,2.0,5.0,45.0,1.0,1.0,494.0,5.0,1.0,0.0,3.0,261.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.4204947
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,102.0,2.0,5.0,230.0,56.0,5.0,1.0,326.0,158.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.379310345
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,158.0,3.0,3.0,294.0,48.0,7.0,1.0,414.0,210.0,1.0,69.0,7.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.699594046
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,185.0,6.0,4.0,306.0,65.0,7.0,1.0,411.0,242.0,1.0,69.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.688293371
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,113.0,3.0,7.0,336.0,26.0,6.0,1.0,411.0,294.0,1.0,90.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.498402556
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,166.0,1.0,6.0,378.0,6.0,6.0,1.0,468.0,207.0,1.0,85.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.67695962
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,121.0,3.0,6.0,353.0,12.0,8.0,1.0,451.0,271.0,1.0,62.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.975979772
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,143.0,4.0,3.0,252.0,20.0,6.0,1.0,353.0,299.0,1.0,111.0,11.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.128133705
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3010872/1/,94.0,1.0,1.0,123.0,269.0,0.0,5.0,75.0,0.0,1.0,38.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.964391691
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,110.0,1.0,1.0,128.0,343.0,0.0,2.0,142.0,0.0,1.0,27.0,6.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,119.578651685
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,87.0,1.0,1.0,125.0,300.0,0.0,3.0,102.0,0.0,1.0,29.0,5.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,107.179054054
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4064798/1/,165.0,5.0,24.0,31.0,285.0,16.0,3.0,192.0,235.0,4.0,160.0,13.0,1.0,5.0,3.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.988929889
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,157.0,2.0,20.0,20.0,306.0,14.0,1.0,215.0,258.0,3.0,252.0,15.0,1.0,0.0,2.0,28.0,5.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.855018587
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4064798/1/,177.0,2.0,33.0,14.0,288.0,38.0,1.0,208.0,277.0,3.0,315.0,5.0,0.0,0.0,2.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.988399072
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3010872/1/,83.0,1.0,1.0,128.0,309.0,1.0,3.0,130.0,18.0,1.0,27.0,9.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.460076046
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,149.0,1.0,1.0,144.0,397.0,1.0,2.0,148.0,2.0,1.0,43.0,6.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,122.176656151
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,102.0,1.0,1.0,124.0,323.0,1.0,3.0,89.0,23.0,1.0,42.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,112.676609105
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,141.0,2.0,26.0,23.0,240.0,27.0,1.0,180.0,305.0,3.0,282.0,4.0,0.0,0.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.608365019
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,140.0,3.0,16.0,47.0,244.0,16.0,1.0,221.0,288.0,4.0,253.0,7.0,1.0,3.0,2.0,11.0,5.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.671826625
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,177.0,2.0,20.0,64.0,282.0,17.0,1.0,207.0,206.0,3.0,232.0,5.0,0.0,0.0,2.0,36.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4064798/1/,168.0,3.0,23.0,68.0,321.0,21.0,1.0,221.0,221.0,6.0,126.0,18.0,1.0,8.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.960088692
race:Protoss,status:Loss,http://us.battle.net/sc2/en/profile/4665241/1/,118.0,3.0,6.0,30.0,23.0,24.0,2.0,589.0,350.0,3.0,13.0,4.0,1.0,0.0,1.0,0.0,136.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.962314939
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,198.0,3.0,19.0,12.0,287.0,29.0,1.0,184.0,294.0,4.0,161.0,13.0,1.0,14.0,3.0,54.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.806228374
race:Protoss,status:Loss,http://us.battle.net/sc2/en/profile/4665241/1/,78.0,2.0,7.0,11.0,43.0,21.0,2.0,580.0,356.0,3.0,6.0,4.0,2.0,0.0,0.0,0.0,163.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.857142857
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3368730/1/,163.0,2.0,3.0,63.0,145.0,0.0,4.0,5.0,0.0,2.0,206.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.9632465544
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3368730/1/,179.0,2.0,4.0,50.0,158.0,1.0,2.0,11.0,0.0,2.0,238.0,16.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.9130434783
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,80.0,2.0,11.0,19.0,20.0,27.0,2.0,527.0,332.0,3.0,11.0,3.0,2.0,0.0,1.0,1.0,141.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.747889023
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3368730/1/,185.0,3.0,3.0,62.0,116.0,0.0,1.0,0.0,0.0,1.0,189.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4696969697
race:Protoss,status:Loss,http://us.battle.net/sc2/en/profile/4665241/1/,90.0,3.0,7.0,31.0,25.0,22.0,1.0,597.0,328.0,4.0,8.0,2.0,2.0,0.0,2.0,0.0,198.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.98849252
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3973341/1/,235.0,2.0,17.0,68.0,96.0,18.0,2.0,130.0,179.0,0.0,0.0,3.0,2.0,14.0,1.0,532.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.019762846
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,242.0,2.0,18.0,76.0,96.0,19.0,2.0,119.0,155.0,0.0,0.0,3.0,2.0,7.0,1.0,530.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.615384615
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,200.0,2.0,15.0,92.0,87.0,8.0,2.0,94.0,185.0,0.0,0.0,4.0,2.0,12.0,1.0,499.0,0.0,0.0,2.0,2.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.071428571
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,111.0,3.0,11.0,31.0,19.0,31.0,2.0,546.0,343.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,113.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.855513308
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3973341/1/,237.0,2.0,19.0,129.0,27.0,14.0,3.0,153.0,125.0,0.0,0.0,4.0,2.0,3.0,1.0,517.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.718370264
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3368730/1/,238.0,3.0,5.0,26.0,180.0,1.0,1.0,24.0,0.0,1.0,265.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.7
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,80.0,2.0,5.0,5.0,23.0,32.0,2.0,605.0,401.0,3.0,13.0,4.0,1.0,0.0,1.0,0.0,139.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.331753555
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,250.0,1.0,19.0,46.0,2.0,31.0,2.0,116.0,249.0,0.0,0.0,1.0,2.0,8.0,1.0,479.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.412844037
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3368730/1/,175.0,3.0,2.0,89.0,128.0,0.0,8.0,41.0,0.0,1.0,146.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.6396181384
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,236.0,1.0,18.0,136.0,7.0,14.0,3.0,143.0,143.0,0.0,0.0,4.0,2.0,10.0,1.0,506.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.300906843
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3368730/1/,219.0,3.0,3.0,56.0,165.0,1.0,1.0,13.0,0.0,1.0,262.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.6363636364
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4417787/1/,330.0,1.0,2.0,32.0,283.0,3.0,11.0,240.0,70.0,1.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,2.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.562544675
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/4417787/1/,62.0,1.0,1.0,1.0,43.0,2.0,9.0,33.0,34.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.095890411
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4417787/1/,297.0,2.0,2.0,60.0,170.0,2.0,9.0,37.0,49.0,1.0,16.0,12.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,46.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.835475578
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3368730/1/,159.0,2.0,3.0,80.0,128.0,0.0,1.0,4.0,0.0,2.0,207.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.70155902
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3368730/1/,199.0,2.0,3.0,45.0,160.0,0.0,1.0,6.0,0.0,2.0,229.0,17.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9288956127
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3368730/1/,191.0,3.0,3.0,53.0,149.0,0.0,1.0,17.0,0.0,2.0,228.0,10.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9823788546
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4234852/1/,138.0,2.0,1.0,159.0,59.0,5.0,10.0,60.0,16.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.6527514231
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4234852/1/,124.0,1.0,1.0,154.0,36.0,4.0,2.0,31.0,19.0,3.0,20.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1379310345
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,151.0,1.0,3.0,154.0,184.0,4.0,6.0,92.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.4371357202
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,144.0,1.0,3.0,177.0,166.0,6.0,7.0,64.0,15.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2682215743
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,156.0,1.0,2.0,181.0,115.0,3.0,5.0,92.0,18.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3752665245
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,176.0,1.0,2.0,162.0,107.0,2.0,2.0,68.0,19.0,0.0,0.0,34.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.887104393
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3074362/1/,122.0,1.0,2.0,132.0,122.0,1.0,4.0,35.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1818181818
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4234852/1/,80.0,1.0,1.0,101.0,59.0,4.0,5.0,53.0,15.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0627306273
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3074362/1/,176.0,2.0,2.0,194.0,195.0,4.0,7.0,46.0,54.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.270718232
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4234852/1/,166.0,1.0,1.0,195.0,64.0,5.0,8.0,51.0,13.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.407079646
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/2452136/1/,241.0,1.0,3.0,432.0,0.0,3.0,13.0,145.0,200.0,1.0,0.0,36.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.381374723
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,268.0,0.0,2.0,5.0,0.0,9.0,9.0,153.0,45.0,0.0,0.0,11.0,0.0,0.0,3.0,495.0,0.0,4.0,0.0,5.0,399.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.084070796
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/2452136/1/,315.0,0.0,2.0,414.0,0.0,3.0,9.0,116.0,172.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.227027027
