@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://us.battle.net/sc2/en/profile/2553612/1/,http://eu.battle.net/sc2/en/profile/1139573/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://eu.battle.net/sc2/en/profile/2115876/1/,http://kr.battle.net/sc2/en/profile/1126978/2/,http://eu.battle.net/sc2/en/profile/1021189/1/,http://us.battle.net/sc2/en/profile/5142993/1/,http://eu.battle.net/sc2/en/profile/4149248/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://us.battle.net/sc2/en/profile/4176016/1/,http://us.battle.net/sc2/en/profile/5393959/1/,http://eu.battle.net/sc2/en/profile/315813/1/,http://us.battle.net/sc2/en/profile/5376901/1/,http://us.battle.net/sc2/en/profile/3085708/1/,http://kr.battle.net/sc2/en/profile/2343240/1/,http://kr.battle.net/sc2/en/profile/2344252/1/,http://kr.battle.net/sc2/en/profile/2344333/1/,http://kr.battle.net/sc2/en/profile/2341700/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://us.battle.net/sc2/en/profile/3301677/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://us.battle.net/sc2/en/profile/4819996/1/,http://kr.battle.net/sc2/en/profile/2333312/1/,http://eu.battle.net/sc2/en/profile/2222468/1/,http://eu.battle.net/sc2/en/profile/1143713/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://us.battle.net/sc2/en/profile/902213/1/,http://eu.battle.net/sc2/en/profile/326029/1/,http://us.battle.net/sc2/en/profile/3650249/1/,http://kr.battle.net/sc2/en/profile/2343479/1/,http://kr.battle.net/sc2/en/profile/2344207/1/,http://eu.battle.net/sc2/en/profile/2383348/1/,http://eu.battle.net/sc2/en/profile/2526293/1/,http://kr.battle.net/sc2/en/profile/2342491/1/,http://us.battle.net/sc2/en/profile/4167590/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://us.battle.net/sc2/en/profile/4174681/1/,http://kr.battle.net/sc2/en/profile/2342294/1/,http://kr.battle.net/sc2/en/profile/2343979/1/,http://us.battle.net/sc2/en/profile/3949344/1/,http://eu.battle.net/sc2/en/profile/950504/1/,http://eu.battle.net/sc2/en/profile/2898004/1/,http://kr.battle.net/sc2/en/profile/2343531/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://eu.battle.net/sc2/en/profile/239335/1/,http://eu.battle.net/sc2/en/profile/3401218/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://kr.battle.net/sc2/en/profile/2345126/1/,http://kr.battle.net/sc2/en/profile/2342785/1/,http://kr.battle.net/sc2/en/profile/2344230/1/,http://kr.battle.net/sc2/en/profile/2343484/1/,http://eu.battle.net/sc2/en/profile/2048063/1/,http://us.battle.net/sc2/en/profile/2575821/1/,http://us.battle.net/sc2/en/profile/3426440/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://kr.battle.net/sc2/en/profile/2342269/1/,http://us.battle.net/sc2/en/profile/2735594/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://us.battle.net/sc2/en/profile/1317068/1/,http://kr.battle.net/sc2/en/profile/2342343/1/,http://eu.battle.net/sc2/en/profile/284466/1/,http://kr.battle.net/sc2/en/profile/2344602/1/,http://eu.battle.net/sc2/en/profile/1058669/1/,http://us.battle.net/sc2/en/profile/2537456/1/,http://kr.battle.net/sc2/en/profile/4324250/1/,http://eu.battle.net/sc2/en/profile/2101268/1/,http://eu.battle.net/sc2/en/profile/4341883/1/,http://eu.battle.net/sc2/en/profile/3090974/1/,http://us.battle.net/sc2/en/profile/4589387/1/,http://kr.battle.net/sc2/en/profile/2343910/1/,http://kr.battle.net/sc2/en/profile/2342983/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://us.battle.net/sc2/en/profile/3819890/1/,http://kr.battle.net/sc2/en/profile/2343607/1/,http://us.battle.net/sc2/en/profile/3948354/1/,http://kr.battle.net/sc2/en/profile/2340350/1/,http://us.battle.net/sc2/en/profile/3502513/1/,http://us.battle.net/sc2/en/profile/1640778/1/,http://kr.battle.net/sc2/en/profile/4529934/1/,http://kr.battle.net/sc2/en/profile/2344728/1/,http://kr.battle.net/sc2/en/profile/2240191/1/,http://kr.battle.net/sc2/en/profile/2342766/1/,http://us.battle.net/sc2/en/profile/3179642/1/,http://kr.battle.net/sc2/en/profile/2341765/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://us.battle.net/sc2/en/profile/2541852/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://kr.battle.net/sc2/en/profile/2344428/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://kr.battle.net/sc2/en/profile/2342923/1/,http://kr.battle.net/sc2/en/profile/1178662/2/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2343733/1/,http://kr.battle.net/sc2/en/profile/2341575/1/,http://kr.battle.net/sc2/en/profile/3488858/1/,http://us.battle.net/sc2/en/profile/3985949/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2341466/1/,http://kr.battle.net/sc2/en/profile/2343882/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://eu.battle.net/sc2/en/profile/884897/1/,http://kr.battle.net/sc2/en/profile/2342794/1/,http://eu.battle.net/sc2/en/profile/788178/1/,http://kr.battle.net/sc2/en/profile/2332264/1/,http://kr.battle.net/sc2/en/profile/2344407/1/,http://kr.battle.net/sc2/en/profile/2342147/1/,http://kr.battle.net/sc2/en/profile/2343852/1/,http://us.battle.net/sc2/en/profile/558433/1/,http://us.battle.net/sc2/en/profile/4629528/1/,http://kr.battle.net/sc2/en/profile/2341492/1/,http://kr.battle.net/sc2/en/profile/2344987/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/1106851/2/,http://us.battle.net/sc2/en/profile/2133676/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://kr.battle.net/sc2/en/profile/2344285/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey72 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey31 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4341883/1/,262.0,19.0,13.0,428.0,434.0,1.0,3.0,926.0,12.0,5.0,85.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.915966387
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343263/1/,301.0,8.0,46.0,351.0,188.0,25.0,1.0,382.0,150.0,0.0,0.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.644760213
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344207/1/,416.0,2.0,2.0,149.0,84.0,15.0,34.0,49.0,387.0,0.0,39.0,11.0,1.0,0.0,0.0,0.0,1.0,51.0,0.0,2.0,208.0,1.0,438.0,14.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,171.200473093
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343607/1/,349.0,4.0,3.0,6.0,7.0,1.0,27.0,150.0,289.0,2.0,57.0,13.0,1.0,14.0,2.0,40.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.3996737357
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343263/1/,351.0,2.0,69.0,329.0,383.0,22.0,1.0,492.0,316.0,1.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.58190709
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4341883/1/,198.0,22.0,10.0,340.0,559.0,2.0,2.0,884.0,78.0,3.0,54.0,3.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.709359606
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343607/1/,286.0,2.0,3.0,37.0,22.0,1.0,23.0,170.0,266.0,2.0,45.0,8.0,1.0,10.0,1.0,5.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5488474204
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343263/1/,330.0,3.0,83.0,354.0,279.0,26.0,1.0,407.0,261.0,1.0,49.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.289473684
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/284466/1/,383.0,1.0,1.0,2.0,132.0,0.0,13.0,64.0,0.0,4.0,409.0,42.0,0.0,0.0,1.0,508.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,134.233365477
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,506.0,3.0,2.0,61.0,612.0,6.0,16.0,184.0,229.0,6.0,60.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.956353055
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344207/1/,441.0,2.0,3.0,180.0,111.0,14.0,26.0,61.0,367.0,0.0,58.0,8.0,1.0,0.0,0.0,1.0,1.0,60.0,0.0,1.0,193.0,3.0,400.0,15.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,173.837209302
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/284466/1/,321.0,2.0,1.0,1.0,116.0,0.0,17.0,94.0,0.0,3.0,409.0,35.0,0.0,0.0,1.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,133.105590062
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,450.0,3.0,4.0,31.0,558.0,3.0,31.0,249.0,212.0,6.0,69.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.781609195
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344207/1/,572.0,3.0,2.0,79.0,69.0,15.0,26.0,44.0,468.0,0.0,51.0,10.0,0.0,1.0,0.0,0.0,1.0,46.0,1.0,1.0,166.0,1.0,482.0,13.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,189.961612284
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343263/1/,290.0,3.0,67.0,347.0,262.0,16.0,1.0,477.0,217.0,1.0,34.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.909365559
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,510.0,2.0,1.0,22.0,752.0,6.0,12.0,201.0,369.0,5.0,35.0,26.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.061553986
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/284466/1/,323.0,1.0,1.0,132.0,139.0,3.0,22.0,107.0,28.0,3.0,436.0,25.0,0.0,0.0,1.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,138.331595412
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343263/1/,296.0,3.0,70.0,290.0,453.0,19.0,1.0,441.0,426.0,1.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.578125
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,563.0,2.0,2.0,9.0,720.0,9.0,27.0,234.0,290.0,2.0,57.0,10.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.114933542
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,267.0,4.0,22.0,140.0,475.0,16.0,1.0,202.0,407.0,5.0,354.0,29.0,2.0,62.0,3.0,77.0,4.0,13.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.086956522
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343263/1/,311.0,4.0,101.0,366.0,455.0,23.0,1.0,470.0,334.0,1.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.89233279
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,592.0,2.0,2.0,29.0,735.0,7.0,23.0,246.0,347.0,3.0,56.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.822620016
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344987/1/,490.0,3.0,7.0,28.0,657.0,38.0,34.0,328.0,187.0,2.0,58.0,9.0,0.0,0.0,2.0,111.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,214.8
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342269/1/,415.0,1.0,1.0,23.0,288.0,6.0,12.0,70.0,112.0,1.0,163.0,8.0,2.0,22.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.826325411
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4064798/1/,261.0,5.0,23.0,21.0,430.0,25.0,1.0,231.0,511.0,4.0,396.0,20.0,2.0,56.0,3.0,47.0,3.0,15.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.719381688
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344987/1/,383.0,2.0,6.0,13.0,555.0,48.0,28.0,276.0,140.0,3.0,54.0,22.0,1.0,0.0,2.0,70.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,215.78713969
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342269/1/,380.0,1.0,1.0,16.0,267.0,7.0,11.0,44.0,99.0,1.0,93.0,11.0,2.0,19.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.046563193
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,267.0,4.0,30.0,58.0,365.0,24.0,1.0,239.0,463.0,4.0,340.0,19.0,2.0,50.0,3.0,59.0,3.0,25.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.181184669
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344987/1/,659.0,2.0,15.0,21.0,774.0,73.0,51.0,447.0,228.0,3.0,91.0,11.0,0.0,0.0,3.0,75.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,197.326829268
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342269/1/,601.0,1.0,2.0,36.0,315.0,13.0,66.0,126.0,156.0,1.0,174.0,6.0,1.0,43.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.35546875
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342147/1/,470.0,0.0,1.0,32.0,0.0,7.0,7.0,485.0,291.0,1.0,537.0,5.0,0.0,0.0,2.0,371.0,3.0,30.0,0.0,0.0,0.0,0.0,387.0,12.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.112890312
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,292.0,16.0,1.0,300.0,190.0,13.0,21.0,119.0,183.0,4.0,176.0,39.0,1.0,1.0,2.0,22.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.839486356
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,254.0,4.0,21.0,171.0,404.0,16.0,1.0,221.0,497.0,5.0,434.0,24.0,2.0,36.0,3.0,60.0,3.0,7.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.73403555
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342147/1/,475.0,0.0,1.0,65.0,0.0,2.0,9.0,181.0,266.0,1.0,631.0,17.0,0.0,0.0,1.0,382.0,3.0,79.0,0.0,0.0,0.0,0.0,177.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.948301329
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,290.0,15.0,1.0,345.0,181.0,12.0,7.0,60.0,130.0,5.0,159.0,38.0,1.0,3.0,2.0,30.0,3.0,19.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.05904059
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/2101268/1/,586.0,1.0,2.0,302.0,613.0,4.0,16.0,472.0,61.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,188.172043011
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342147/1/,489.0,0.0,1.0,50.0,0.0,1.0,14.0,225.0,181.0,1.0,521.0,9.0,0.0,0.0,2.0,331.0,1.0,65.0,0.0,0.0,0.0,0.0,215.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.16481775
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,276.0,13.0,3.0,424.0,269.0,4.0,6.0,27.0,144.0,4.0,114.0,37.0,1.0,4.0,3.0,21.0,2.0,11.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2665256478
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2101268/1/,542.0,1.0,3.0,315.0,625.0,8.0,23.0,306.0,39.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,159.051724138
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344987/1/,660.0,3.0,12.0,47.0,863.0,58.0,42.0,417.0,267.0,3.0,54.0,31.0,0.0,0.0,4.0,63.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,205.703373647
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,228.0,14.0,1.0,312.0,240.0,13.0,14.0,70.0,104.0,4.0,72.0,47.0,0.0,0.0,3.0,28.0,1.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5541401274
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344987/1/,658.0,4.0,11.0,17.0,851.0,58.0,53.0,492.0,167.0,2.0,57.0,28.0,1.0,0.0,3.0,103.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,204.723404255
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,265.0,19.0,1.0,344.0,241.0,9.0,17.0,111.0,164.0,3.0,108.0,41.0,1.0,1.0,2.0,34.0,1.0,18.0,10.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.838526912
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344987/1/,650.0,3.0,9.0,24.0,867.0,50.0,64.0,483.0,185.0,4.0,78.0,19.0,0.0,0.0,2.0,54.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,228.727272727
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,236.0,16.0,1.0,253.0,152.0,8.0,22.0,118.0,132.0,4.0,125.0,30.0,1.0,0.0,2.0,14.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.245827011
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342147/1/,510.0,0.0,1.0,36.0,0.0,4.0,4.0,127.0,319.0,1.0,552.0,12.0,0.0,0.0,1.0,396.0,2.0,20.0,0.0,0.0,0.0,0.0,320.0,3.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.897360704
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342269/1/,666.0,1.0,1.0,31.0,318.0,1.0,5.0,91.0,90.0,1.0,164.0,19.0,3.0,40.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.717119765
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2101268/1/,497.0,1.0,2.0,314.0,580.0,8.0,29.0,314.0,95.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,141.005199307
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342147/1/,442.0,0.0,1.0,26.0,0.0,4.0,9.0,412.0,270.0,1.0,618.0,9.0,0.0,0.0,1.0,257.0,3.0,17.0,0.0,0.0,0.0,0.0,242.0,0.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.565488565
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342269/1/,535.0,1.0,1.0,25.0,314.0,6.0,28.0,85.0,55.0,1.0,202.0,6.0,2.0,25.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.110647182
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342147/1/,390.0,0.0,1.0,44.0,0.0,5.0,6.0,278.0,340.0,1.0,435.0,13.0,0.0,0.0,1.0,242.0,2.0,2.0,0.0,0.0,0.0,0.0,287.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.657342657
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342269/1/,520.0,1.0,1.0,26.0,317.0,3.0,28.0,39.0,93.0,1.0,154.0,8.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.017761989
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342147/1/,483.0,0.0,1.0,47.0,0.0,2.0,22.0,386.0,164.0,1.0,563.0,15.0,0.0,0.0,3.0,354.0,3.0,60.0,0.0,0.0,0.0,0.0,310.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.86746988
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,235.0,11.0,1.0,284.0,187.0,7.0,17.0,83.0,113.0,5.0,91.0,37.0,1.0,3.0,5.0,28.0,4.0,16.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8410914928
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2101268/1/,488.0,1.0,2.0,285.0,511.0,5.0,23.0,406.0,111.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,169.750733138
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342147/1/,498.0,0.0,2.0,44.0,0.0,4.0,13.0,244.0,388.0,1.0,533.0,13.0,0.0,0.0,2.0,304.0,3.0,54.0,0.0,0.0,0.0,0.0,321.0,7.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.642857143
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,280.0,17.0,3.0,317.0,198.0,7.0,27.0,168.0,121.0,7.0,197.0,43.0,0.0,0.0,2.0,27.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,116.910179641
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/251061/1/,663.0,1.0,4.0,14.0,539.0,5.0,4.0,389.0,11.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,126.125
